periodid,periodname,periodcode,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,MOH 731 Total Positive (Add HV02-10 - HV02-14) HV02-15,MOH 731 15-24 (F) HV01-47,MOH 731 15-24 (M) HV01-46,MOH 731 25+ (F) HV01-49,MOH 731 25+ (M) HV01-48,MOH 731 Known Exposure_at Penta 1 HV02-37,MOH 731 Known Positive at 1st ANC HV02-03,MOH 731 Mother-baby pairs_24mths HV02-51,MOH 731 On ART_10-14 (F) HV03-031,MOH 731 On ART_10-14(M) HV03-030,MOH 731 On ART_15-19 (F) HV03-033,MOH 731 On ART_15-19(M) HV03-032,MOH 731 On ART_20-24 (F) HV03-035,MOH 731 On ART_20-24(M) HV03-034,MOH 731 On ART_25+ (F) HV03-037,MOH 731 On ART_25+(M) HV03-036,MOH 731 Presumed TB_Total HV03-058,MOH 731 Screen for TB _1-9 HV03-052,MOH 731 Screen for TB _10-14 HV03-053,MOH 731 Screen for TB _15-19 HV03-054,MOH 731 Screen for TB _20-24 HV03-055,MOH 731 Screen for TB _25+ HV03-056,MOH 731 Screen for TB_Total HV03-057,MOH 731 Screen for TB_<1 HV03-051,MOH 731 Screen CaCx_New F18+ HV03-087,MOH 731 Start ART_10-14 (F) HV03-019,MOH 731 Start ART_10-14(M) HV03-018,MOH 731 Start ART_15-19 (F) HV03-021,MOH 731 Start ART_15-19(M) HV03-020,MOH 731 Start ART_20-24 (F) HV03-023,MOH 731 Start ART_20-24(M) HV03-022,MOH 731 Start ART_25+ (F) HV03-025,MOH 731 Start ART_25+(M) HV03-024
2024,2024,2024,odOtfcaMg4p,Kieni West Sub County,KE_SubCounty_3195,,25,38,39,93,177,986,17,31,159,136,220,243,439,219,9812,4184,55,141,189,356,490,11274,12455,5,73,1,,,,4,,28,19
2024,2024,2024,tyfDsdZ1h3R,Kigumo Sub County,KE_SubCounty_3136,,29,72,42,163,178,1841,25,21,179,187,199,221,415,166,9649,4320,152,192,321,366,533,13093,14505,,327,,1,1,,2,2,28,18
2024,2024,2024,VDlzh6w4LKv,Kiharu Sub County,KE_SubCounty_3137,,58,26,10,43,48,1605,52,50,165,171,375,362,642,470,16155,7051,145,251,330,716,1030,22631,24960,5,533,,1,,,7,5,30,20
2024,2024,2024,jOVcLeZQSsS,Kikuyu Sub County,KE_SubCounty_3031,,56,55,33,131,74,1081,54,50,254,162,395,328,923,548,16526,8202,87,114,270,460,952,15802,17607,9,493,2,,3,2,21,3,65,44
2024,2024,2024,nrI2khZx3d0,Kilifi County,KE_County_3,,870,424,218,1223,1224,8416,632,604,3960,3635,5296,4700,8344,3156,177661,61638,1344,5172,6557,9051,10904,214311,246110,98,12944,8,6,35,7,155,20,804,418
2024,2024,2024,MEkEH8ZmcOU,Kilifi North Sub County,KE_SubCounty_3047,Sub County,210,2,,25,21,3817,137,158,1011,801,1306,1157,2432,921,42188,14476,123,1205,1626,2313,2855,51269,59274,6,3276,2,4,8,2,48,8,239,103
2024,2024,2024,xWAZBULwGxp,Kilifi South Sub County,KE_SubCounty_3046,,181,212,73,637,673,1556,135,130,520,494,837,783,1457,526,29905,10568,425,477,761,1296,1790,33188,37533,10,1521,,1,4,,33,4,134,72
2024,2024,2024,XAy1bjurhLU,Kilome Sub County,KE_SubCounty_3083,,63,36,44,129,165,1721,40,38,223,208,337,273,633,306,13076,5413,180,297,417,572,869,17531,19621,25,142,1,,6,2,21,3,45,37
2024,2024,2024,AphsS3lJwKU,Kimilili Sub County,KE_SubCounty_2965,,94,76,103,232,398,2368,62,58,449,240,404,436,833,276,15652,6169,79,512,589,689,944,18430,21184,12,409,,2,10,,23,5,110,35
2024,2024,2024,pzZHpL2ueIn,Kiminini Sub County,KE_SubCounty_3216,,231,242,166,546,485,2614,156,111,926,1116,1568,1420,2711,1264,58891,25841,245,1381,1780,2719,3507,74703,84111,21,1872,4,2,19,3,51,7,251,154
2024,2024,2024,LOgbecTRkbp,Kinango Sub County,KE_SubCounty_3077,,60,12,5,30,36,979,39,37,394,337,353,458,640,157,12638,3729,120,625,724,792,777,16278,19240,17,517,,1,4,,9,4,58,34
2024,2024,2024,RAnL5kBKMIt,Kinangop Sub County,KE_SubCounty_3188,,97,83,67,223,218,3108,67,92,287,344,629,697,1228,635,24361,12440,96,334,520,1059,1580,28958,32456,5,832,1,,5,4,19,7,91,58
2024,2024,2024,KlVgeHmvG6n,Kipipiri Sub County,KE_SubCounty_3187,,45,54,27,119,68,927,34,19,123,145,163,123,307,77,5877,2632,8,115,268,285,393,8458,9514,5,223,1,,1,,7,,30,21
2024,2024,2024,gU0Cz7Qlfss,Kipkelion East Sub County,KE_SubCounty_3028,,63,26,28,37,103,713,38,23,204,260,299,247,545,171,10644,4444,159,243,405,488,606,11921,13672,8,1432,1,1,6,,13,2,87,33
2024,2024,2024,Taw0Zg7nArd,Kipkelion West Sub County,KE_SubCounty_3027,,41,76,36,85,90,346,13,13,145,63,195,144,309,148,3705,1685,65,152,173,295,474,4606,5700,,358,,,2,1,2,,28,14
2024,2024,2024,LpwqSz9xMIj,Kipkomo Sub County,KE_SubCounty_3263,,24,92,56,116,137,282,11,4,89,56,88,74,194,22,2864,1449,34,76,53,83,112,1688,2073,1,139,,,2,,8,1,18,20
2024,2024,2024,JKNaaTjVapG,Kirinyaga Central Sub County,KE_SubCounty_3048,,52,7,6,55,132,1920,44,48,164,176,355,366,634,309,17710,7635,141,175,338,692,905,24295,26430,8,450,,1,1,,3,,47,41
2024,2024,2024,Ulj33KBau7V,Kirinyaga County,KE_County_20,,274,143,155,402,570,9019,201,211,668,651,1398,1413,2636,1413,72257,32459,417,959,1225,2606,3839,98809,107320,40,1640,,1,7,3,41,8,281,174
2024,2024,2024,yOaHQLOLd1H,Kirinyaga East Sub County,KE_SubCounty_3050,,39,25,36,61,78,1331,28,25,67,77,183,159,262,94,6336,3052,53,157,143,326,337,8952,9752,9,235,,,,,4,1,34,26
2024,2024,2024,f6EOn3xI9YH,Kirinyaga North/Mwea West Sub County,KE_SubCounty_3052,,57,25,41,87,135,1688,45,39,180,130,418,412,653,561,21378,8638,59,167,286,736,1141,28057,30388,1,202,,,2,,10,3,45,25
2024,2024,2024,jHmpQUlnkQk,Kirinyaga South Sub County,KE_SubCounty_3051,,71,40,36,108,158,2322,47,53,126,177,230,284,507,179,14104,7388,106,266,233,451,634,19559,21142,1,441,,,2,3,13,3,95,53
2024,2024,2024,A34NiI4rgnf,Kirinyaga West Sub County,KE_SubCounty_3049,,55,46,36,91,67,1758,37,46,131,91,212,192,580,270,12729,5746,58,194,225,401,822,17946,19608,21,312,,,2,,11,1,60,29
2024,2024,2024,C1hO6wNOgrH,Kisauni Sub County,KE_SubCounty_3130,,100,153,155,189,158,1105,71,62,325,300,529,352,1108,1045,20824,10010,777,365,553,828,1975,28821,32566,24,1463,1,2,3,5,20,17,106,79
2024,2024,2024,sPkRcDvhGWA,Kisii County,KE_County_45,,937,536,361,875,719,14903,613,664,4201,4268,7660,4729,15343,4557,217437,95231,1811,4872,8245,12021,19254,302959,347474,131,13353,20,11,108,13,293,48,907,568
2024,2024,2024,OpLt8IgyHop,Kisumu Central Sub County,KE_SubCounty_3066,,713,997,149,417,555,5087,583,748,2293,2534,4782,3805,7029,3875,184381,103429,1561,2586,4210,7914,9968,269148,293865,42,11741,6,2,35,3,106,26,531,350
2024,2024,2024,tAbBVBbueqD,Kisumu County,KE_County_42,,2554,1289,407,1025,1418,18414,2122,2622,12219,12020,19815,16405,28236,12316,612163,321529,6208,11778,21954,33706,37105,869791,974542,178,38492,30,13,139,20,418,74,1684,1156
2024,2024,2024,PRpKwAloU5b,Kisumu East Sub County,KE_SubCounty_3068,,375,36,24,106,161,2527,310,268,1187,1323,1953,1732,3359,1210,59214,29631,745,1150,1948,3226,3797,75490,85647,36,4434,3,2,12,4,59,6,196,114
2024,2024,2024,YzEDO9Mq4TR,Kisumu West Sub County,KE_SubCounty_3067,,285,72,87,136,286,2706,239,332,1658,1498,2679,2101,3745,1830,87971,48106,1246,1578,2907,4457,5142,126745,140863,13,4147,5,1,15,4,43,13,237,180
2024,2024,2024,MWqQbxWqACn,Kitui Central Sub County,KE_SubCounty_3071,,91,50,78,143,248,3219,49,43,400,386,689,791,1213,766,30156,12006,723,508,733,1394,1934,41145,45714,7,1385,1,1,8,1,23,6,124,67
2024,2024,2024,j8o6iO4Njsi,Kitui County,KE_County_15,,460,526,324,1079,1012,19062,289,296,3047,3229,5229,4872,6716,3579,147508,52946,1865,4266,5877,9544,9729,188731,218279,77,7007,6,6,51,8,120,20,537,298
2024,2024,2024,d0Gu8FrRM0Y,Kitui East Sub County,KE_SubCounty_3070,,53,10,8,76,67,2267,39,13,374,404,544,357,736,318,14664,5020,183,506,740,847,1010,18642,21763,18,382,2,,6,1,9,4,51,25
2024,2024,2024,vbauk0RRq9N,Kitui Rural Sub County,KE_SubCounty_3072,,34,20,14,41,43,1678,24,30,343,502,806,725,576,401,14698,5727,196,472,836,1507,929,18733,22478,1,1229,,,3,,9,1,57,26
2024,2024,2024,d3hSQ3EtnPk,Kitui South Sub County,KE_SubCounty_3069,,82,72,34,154,117,3147,53,89,620,507,924,876,1441,628,24924,8325,179,746,1046,1640,1866,28799,34109,10,1350,,,10,1,24,2,77,43
2024,2024,2024,cmWAJB5kCDW,Kitui West Sub County,KE_SubCounty_3073,,47,114,28,192,161,1761,27,30,246,261,486,493,378,412,14807,5219,87,433,506,973,788,19890,22600,10,377,1,,4,3,6,1,57,35
2024,2024,2024,cQkF9l9wePP,Kitutu Chache North Sub County,KE_SubCounty_3054,,73,36,34,44,52,1629,51,36,294,435,638,465,769,226,13391,5475,130,388,716,1083,992,18754,21937,4,1076,,1,4,1,13,4,44,27
2024,2024,2024,gPR82w2xgJZ,Kitutu Chache South Sub County,KE_SubCounty_3053,,210,5,8,11,33,2144,149,160,641,803,1318,1020,2815,1269,52397,25218,461,891,1388,2299,3994,76644,85233,20,2112,3,4,20,4,70,13,192,169
2024,2024,2024,Yl9UDBnDvvW,Koibatek Sub County,KE_SubCounty_2953,,43,218,101,316,385,18,24,25,138,173,273,179,288,179,8026,3892,109,207,272,402,422,11064,12381,14,471,,,1,2,13,2,41,33
2024,2024,2024,PLFoYJO8MVS,Konoin Sub County,KE_SubCounty_2959,konoin,54,103,95,112,185,2365,26,30,216,160,241,91,528,85,7449,3419,56,240,296,238,580,8989,10341,8,756,1,,6,,20,2,53,57
2024,2024,2024,QBwORnYdu0e,Kuresoi North Sub County,KE_SubCounty_3161,,77,92,44,170,86,396,39,8,148,199,292,212,577,111,7456,3279,176,421,309,417,649,9854,11661,11,164,1,1,10,1,12,2,84,37
2024,2024,2024,QwGkDS0DNls,Kuresoi South Sub County,KE_SubCounty_3162,,79,22,15,112,39,36,43,26,226,240,356,379,652,231,11458,4802,107,336,323,570,709,13367,15320,15,1540,,1,5,1,17,3,71,50
2024,2024,2024,THm2tCJa2ZQ,Kuria East Sub County,KE_SubCounty_3119,,33,177,50,172,179,1825,18,18,154,118,211,156,453,101,6677,1847,36,167,227,271,424,6213,7307,5,310,1,,3,,14,1,40,11
2024,2024,2024,jtBjNpL9FXS,Kuria West Sub County,KE_SubCounty_3120,,149,154,47,162,176,4090,95,79,444,582,808,394,1708,445,24078,7210,229,1031,1156,1246,2198,30888,36569,54,1655,1,1,12,3,50,5,160,72
2024,2024,2024,N7YETT3A9r1,Kwale County,KE_County_2,,434,96,54,370,264,3833,298,260,2173,2452,2339,2058,3998,1383,85125,30697,484,3661,4380,4236,5502,111451,129327,70,3925,6,6,20,1,89,20,421,234
2024,2024,2024,ABy8CNqf2e7,Kwanza Sub County,KE_SubCounty_3219,,83,66,46,94,112,1206,41,59,158,238,412,296,783,168,9879,4241,36,291,281,551,740,10937,12801,1,505,2,,9,2,25,6,92,47
2024,2024,2024,nsfbHBS9tMT,Lafey Sub County,KE_SubCounty_3100,,,,,,,,,,,,,,,,72,18,,,,,,,,,,,,,,,,,
2024,2024,2024,J69iWev2zwu,Lagdera Sub County,KE_SubCounty_2992,,2,,,,13,,1,,36,27,,9,36,36,290,147,1079,604,402,628,813,1505,5371,248,,,,,,1,,,
2024,2024,2024,xuFdFy6t9AH,Laikipia County,KE_County_31,,229,158,153,288,270,3753,164,185,720,1110,1517,1367,2807,1406,56533,24986,932,1291,1609,2551,3552,73299,82417,43,2212,4,4,5,3,31,6,205,137
2024,2024,2024,pF6qPMIlHte,Laikipia East Sub County,KE_SubCounty_3086,,84,63,78,134,122,1262,55,73,258,358,654,470,1177,490,22788,9504,348,413,519,997,1397,29551,32941,,837,,1,2,1,15,2,79,41
2024,2024,2024,RJyUfi5BQUm,Laikipia North Sub County,KE_SubCounty_3085,,15,11,1,22,22,176,8,4,59,107,78,58,230,74,2915,1204,38,232,163,158,274,3066,3906,13,51,2,1,,,3,,22,11
2024,2024,2024,pXbWrnFPpKb,Laikipia West Sub County,KE_SubCounty_3087,,130,84,74,132,126,2315,101,108,403,645,785,839,1400,842,30830,14278,546,646,927,1396,1881,40682,45570,30,1324,2,2,3,2,13,4,104,85
2024,2024,2024,eZpy65ooW0m,Laisamis Sub County,KE_SubCounty_3106,,1,1,4,4,1,,,,4,1,1,5,,,30,119,2,,,,,2,2,,,,,,,,,4,1
2024,2024,2024,nfJoTgKpwCg,Lamu Central Sub County,KE_SubCounty_3262,,17,38,27,106,150,3,17,4,141,163,120,128,257,54,3606,1945,27,164,278,231,285,5053,6012,,41,,,1,,5,1,10,14
2024,2024,2024,NjWSbQTwys4,Lamu County,KE_County_5,,65,58,79,164,232,33,61,5,263,282,360,287,585,199,10017,4636,486,347,456,561,581,12248,14199,1,880,1,,2,,7,1,38,35
2024,2024,2024,cwnqFyTJIgX,Lamu East Sub County,KE_SubCounty_3090,,,,,10,20,2,,,2,,9,11,19,8,237,155,,3,,6,15,92,116,,,,,,,,,1,1
2024,2024,2024,Lfxw0DfD4jN,Lamu West Sub County,KE_SubCounty_3089,,48,20,52,48,62,28,44,1,120,119,231,148,309,137,6174,2536,459,180,178,324,281,7103,8071,1,839,1,,1,,2,,27,20
2024,2024,2024,aTGYlhEw2Xx,Langata Sub County,KE_SubCounty_3152,,250,83,37,264,203,1634,204,222,888,1043,1720,1416,2806,1596,72847,34075,557,665,1457,2568,4108,96475,105305,32,4405,2,1,13,,37,11,214,101
2024,2024,2024,nCziQtZ49jj,Lari Sub County,KE_SubCounty_3029,,55,23,37,165,166,186,46,65,266,168,414,379,716,539,18669,8898,65,169,400,729,1171,25867,28336,,581,4,1,5,1,9,3,63,33
2024,2024,2024,iy93Mmi73Or,Likoni Sub County,KE_SubCounty_3128,,246,37,78,112,111,2074,189,202,857,867,1489,1045,2925,1247,62616,25434,255,897,1425,2176,3549,78117,86133,19,2767,1,1,11,3,41,5,199,89
2024,2024,2024,wMv0s3U2nnG,Likuyani Sub County,KE_SubCounty_3021,,114,14,19,72,103,2721,52,59,360,323,478,426,972,335,16176,6566,28,552,646,857,1254,21796,25126,21,693,,,8,,19,1,70,44
2024,2024,2024,xhVi71INcFs,Limuru Sub County,KE_SubCounty_3030,,71,115,133,208,338,1243,50,105,214,462,552,625,986,566,26698,13018,110,416,570,1001,1632,35936,39561,6,1326,,1,2,,12,3,80,63
2024,2024,2024,OZiGQn2R8kK,Loima Sub County,KE_SubCounty_3222,,16,83,71,104,103,173,8,10,112,67,108,40,31,10,1782,1174,109,125,262,257,212,2167,3023,,73,,,,,2,,14,5
2024,2024,2024,eyADpAXM834,Loitokitok Sub County,KE_SubCounty_3006,,124,56,33,103,83,2052,90,73,421,468,625,645,1091,438,20171,8423,323,420,606,999,1245,22644,25899,3,749,1,1,9,,16,4,137,82
2024,2024,2024,tKOna0n1Nmk,Lokichoggio Sub County,,,22,90,83,177,117,17,73,13,110,120,108,107,207,30,2943,1914,4,193,183,183,183,3844,4597,14,441,,,,1,2,,8,12
2024,2024,2024,UGFoTN6rMVy,Lokiriama Sub County,,,3,9,12,6,8,2,1,,23,14,11,3,14,4,313,171,15,34,39,14,27,440,558,4,2,,,,,2,1,2,4
2024,2024,2024,lkYdgjRSOoE,Luanda Sub County,KE_SubCounty_3234,,102,50,26,43,46,774,84,57,570,418,528,568,892,569,24630,13213,554,561,914,950,1226,33374,37037,16,3661,,,8,2,16,1,63,45
2024,2024,2024,ZOdhgR19Akq,Lugari Sub County,KE_SubCounty_3022,,138,55,45,170,135,3282,89,99,506,555,828,640,1367,337,22790,8592,110,715,997,1420,1639,29952,34744,20,749,2,1,14,2,35,4,103,55
2024,2024,2024,TdcYaufNV4p,Lunga Lunga Sub County,KE_SubCounty_3079,,104,5,9,18,10,860,60,51,635,591,618,418,751,297,16706,5688,14,1021,1212,1042,1050,22161,26493,7,761,2,,2,,19,3,92,56
2024,2024,2024,Y3NjAhiBaZT,Lurambi Sub County,KE_SubCounty_3019,,253,111,117,433,395,3830,168,171,722,549,1379,999,2255,963,43606,19470,244,1067,1199,2278,2992,60485,68084,70,1670,2,,27,3,55,17,174,118
2024,2024,2024,yhCUgGcCcOo,Machakos County,KE_County_16,,619,496,339,1352,1295,19159,378,481,3218,3073,5051,4526,7350,4546,180190,76815,2546,3457,5848,9091,12231,240713,271681,269,11975,2,6,42,10,134,37,760,433
2024,2024,2024,KXc4ez8OAFz,Machakos Sub County,KE_SubCounty_3092,,127,185,129,522,563,2467,78,103,491,525,934,857,1420,1072,43432,19008,933,624,979,1754,2560,60499,66413,9,1816,,,5,4,30,13,175,102
2024,2024,2024,KMWrMZrlO5u,Magarini Sub County,KE_SubCounty_3041,,128,27,11,92,85,1033,93,84,623,593,675,451,878,273,19063,6025,113,1224,1142,1069,1084,23428,27962,15,1300,1,1,10,,14,1,103,58
2024,2024,2024,wwROy3Qkwin,Makadara Sub County,KE_SubCounty_3142,,261,484,267,931,661,3216,193,221,533,402,800,740,2404,748,52601,27051,345,628,841,1385,2836,74563,80286,31,2158,1,1,10,1,46,9,219,110
2024,2024,2024,BoDytkJQ4Qi,Makueni County,KE_County_17,,480,363,242,956,1222,15847,319,406,2480,2668,4877,4586,6351,3545,142455,56252,1277,2792,4520,8466,8800,178400,202912,96,13197,1,8,31,11,113,26,524,327
2024,2024,2024,AIGIQpolMRn,Makueni Sub County,KE_SubCounty_3082,,104,68,44,168,229,3609,66,74,521,498,1076,987,1520,853,31613,12836,282,595,909,1908,2165,41012,46578,30,3101,,1,6,2,27,5,114,74
2024,2024,2024,ES1CWa4AJmJ,Malava Sub County,KE_SubCounty_3020,,170,,,,,4441,95,90,574,548,737,451,1625,324,24108,8454,83,880,1070,1172,1950,31307,36422,61,871,2,1,11,2,44,5,144,67
2024,2024,2024,lGg3wEy784X,Malindi Sub County,KE_SubCounty_3042,,163,47,48,97,90,1103,119,117,579,521,815,745,1666,552,35699,13849,71,882,834,1258,1927,44416,49361,44,2365,4,,7,2,33,4,161,105
2024,2024,2024,R6f9znhg37c,Mandera County,KE_County_9,,6,11,30,17,25,,11,,48,38,72,53,224,146,2839,2259,156,41,36,215,152,997,1451,10,,,,,,1,,8,13
2024,2024,2024,fGr9rRvaovO,Mandera East Sub County,KE_SubCounty_3101,,3,,,,,,7,,28,18,24,33,128,44,1887,1508,2,23,25,113,3,617,791,10,,,,,,,,4,9
2024,2024,2024,jrm0uyLXnC1,Mandera North Sub County,KE_SubCounty_3103,,,,,,,,,,,8,16,20,23,26,234,139,17,3,3,3,10,16,35,,,,,,,,,1,1
2024,2024,2024,qyhVIMG2rUw,Mandera South Sub County,KE_SubCounty_3102,,2,,,,,,4,,6,8,2,,14,,267,298,1,3,1,,2,61,67,,,,,,,,,1,
2024,2024,2024,H5RvDZkoDJL,Mandera West Sub County,KE_SubCounty_3105,,,11,30,17,25,,,,14,4,30,,50,47,255,215,93,,3,94,123,268,488,,,,,,,1,,2,3
2024,2024,2024,f3AcdRzgTwz,Manga Sub County,KE_SubCounty_3183,Sub County,46,44,53,80,134,1538,33,30,289,359,380,421,772,293,12918,5651,113,275,600,756,955,17233,19828,9,937,,,2,1,15,4,39,36
2024,2024,2024,IPOMRXiYjxr,Manyatta Sub County,KE_SubCounty_2987,,78,43,17,192,73,1947,54,72,248,318,482,497,951,675,25617,11613,118,358,386,709,1293,29737,32500,17,1860,,1,2,6,12,7,86,57
2024,2024,2024,EZraJgLdRLX,Marakwet East Sub County,KE_SubCounty_2982,,10,32,21,101,75,359,4,,45,21,28,15,104,19,1368,566,121,80,88,37,86,1425,1627,2,35,,,,,7,,19,7
2024,2024,2024,fNCuk4Lpsnh,Marakwet West Sub County,KE_SubCounty_2983,,48,8,8,7,23,782,29,21,149,116,176,99,306,88,5021,2243,76,172,199,241,334,5795,6743,5,219,1,,3,1,6,1,44,26
2024,2024,2024,dSLnPmNlm8Q,Marigat Sub County,KE_SubCounty_2955,,26,50,72,137,176,10,14,11,60,71,152,95,221,80,4382,1881,86,151,128,239,286,5583,6388,1,127,,,,1,7,1,36,18
2024,2024,2024,Eey8fT4Im3y,Marsabit County,KE_County_10,,10,1,4,4,1,1,23,4,60,70,61,39,68,25,1928,893,35,22,52,81,37,1533,1735,3,5,,,,,1,,8,8
2024,2024,2024,Qn5Fff2lIDz,Masaba North Sub County,KE_SubCounty_3182,,79,68,86,132,219,1385,59,53,418,329,585,498,1213,378,18112,7842,280,376,637,928,1308,22582,25841,10,2577,3,,13,2,28,2,44,39
2024,2024,2024,hpcb7MYi6nc,Masinga Sub County,KE_SubCounty_3098,Masinga Constituency is an electoral constituency in Kenya. It is one of the constituencies in Machakos County,50,5,4,20,8,1291,23,43,378,460,633,705,787,606,16274,6541,140,395,785,1271,1272,21295,25061,43,1223,,1,1,,5,3,79,36
2024,2024,2024,tvkI2HSIRW9,Matayos Sub County,KE_SubCounty_2976,,235,98,73,95,66,1422,168,205,826,647,1187,965,2365,972,51333,23563,538,1011,1438,2095,3220,72560,80356,22,1892,1,,14,2,33,6,189,117
2024,2024,2024,gh2kzpOFCeF,Mathare Sub County,KE_SubCounty_3139,,198,175,15,223,82,1629,159,175,501,312,856,543,2165,793,42302,20567,727,662,749,1323,2554,60125,65414,1,3850,2,1,3,,29,4,142,77
2024,2024,2024,u7Gkh63FYe4,Mathioya Sub County,KE_SubCounty_3138,,21,41,15,77,109,1141,15,12,38,117,147,195,302,123,6300,2839,92,115,155,342,388,8987,9987,,112,,,2,,1,1,23,20
2024,2024,2024,vznKK4IegIL,Mathira East Sub County,KE_SubCounty_3192,,45,22,23,34,37,1276,33,41,153,206,438,450,648,590,18010,8897,90,266,342,883,1214,26347,29053,1,703,,1,5,1,10,2,47,30
2024,2024,2024,msIc1uFAY6B,Mathira West Sub County,KE_SubCounty_3193,,19,23,13,76,73,617,14,22,80,48,274,237,512,342,11776,5677,22,106,102,435,732,14812,16186,,102,,,,,3,3,16,6
2024,2024,2024,wUNEDOnx9uB,Matuga Sub County,KE_SubCounty_3078,,69,56,18,199,110,433,53,37,364,577,448,445,966,293,17585,6160,106,675,888,863,1284,23221,26960,23,905,2,3,7,1,17,2,85,58
2024,2024,2024,ssbO49f0iLN,Matungu Sub County,KE_SubCounty_3015,,104,33,7,100,20,2548,74,68,357,287,391,293,804,157,15682,5518,88,592,600,655,884,20533,23273,9,547,1,2,7,,23,3,55,32
2024,2024,2024,GnixPSqaV6D,Matungulu Sub County,KE_SubCounty_3095,,55,7,2,46,59,2535,31,41,324,232,451,279,589,342,14674,6008,128,368,525,687,900,19891,22377,6,695,,1,4,,15,3,71,44
2024,2024,2024,eYBXetGx8xF,Mbeere North Sub County,KE_SubCounty_2984,,35,31,10,32,54,493,21,33,256,185,296,312,421,174,9263,3615,155,281,370,514,552,11473,13196,6,1438,,,5,,6,1,48,27
2024,2024,2024,AvnM6jKoocs,Mbeere South Sub County,KE_SubCounty_2985,SUB COUNTY,34,,,,,182,21,20,91,128,124,228,297,146,5657,2189,13,100,150,278,369,7070,7975,7,110,,,3,,4,1,33,14
2024,2024,2024,jxjGWCdfsib,Mbooni Sub County,KE_SubCounty_3084,,72,56,26,226,213,2891,39,61,507,553,731,787,704,441,19021,7584,202,364,865,1308,988,24257,27768,12,2571,,1,6,1,10,3,70,50
2024,2024,2024,NrGORu301bx,Merti Sub County,KE_SubCounty_3005,,,,,,,,,,2,,6,,14,2,72,2,,,,,,,,,,,,1,,,,2,
2024,2024,2024,Y52XNJ50hYb,Meru County,KE_County_12,,464,639,965,1273,1503,3585,347,327,2676,2314,4268,3491,6088,3192,123773,57190,1303,2731,3928,6537,7833,157369,180910,39,6864,9,5,36,6,103,20,545,307
2024,2024,2024,fVra3Pwta0Q,Migori County,KE_County_44,,2468,982,540,1356,1486,26340,1991,2415,10383,9863,15257,11400,24765,5939,432199,202617,3337,11130,19261,25330,29214,605652,691877,1317,28352,21,10,162,12,442,63,1377,812
2024,2024,2024,k5sxmlXAtIg,Mogotio Sub County,KE_SubCounty_2954,,7,71,46,117,103,,4,4,34,32,25,25,67,7,1385,484,21,44,44,42,65,1520,1715,,70,,,1,,5,,17,8
2024,2024,2024,q8R0FA1hxnP,Moiben Sub County,KE_SubCounty_3230,,58,50,25,100,66,1455,40,44,127,118,211,154,523,141,12081,5647,45,221,251,726,604,15900,17321,4,475,,,4,3,18,4,73,57
2024,2024,2024,RJ4LGJiSHFg,Molo Sub County,KE_SubCounty_3166,,76,94,27,267,55,503,54,57,356,258,568,557,794,327,18642,8741,152,411,488,921,894,24184,26926,26,1895,,1,2,,26,2,79,58
2024,2024,2024,wsBsC6gjHvn,Mombasa County,KE_County_1,,933,675,456,1445,1156,7582,706,712,3183,3209,5678,4825,11458,6333,295749,140793,2724,3468,5280,9687,16389,392275,427139,93,18207,8,5,38,16,164,53,1096,623
2024,2024,2024,Xtb7tbJpk9p,Mosop Sub County,KE_SubCounty_3167,,34,93,77,200,178,607,19,20,105,77,129,123,381,145,6494,2474,21,136,147,220,415,6627,7695,2,436,,,3,,9,1,52,34
2024,2024,2024,sZjPgbWI5ra,Moyale Sub County,KE_SubCounty_3109,,,,,,,,16,2,16,14,14,10,19,6,661,319,5,6,14,6,5,379,420,3,,,,,,1,,,4
2024,2024,2024,ADMywdLwoRX,Msambweni Sub County,KE_SubCounty_3080,,150,22,22,73,100,850,117,119,634,669,656,552,1197,498,30551,12669,218,885,1044,1057,1662,39641,44299,16,1429,1,2,6,,31,8,134,69
2024,2024,2024,ZCYATXdLsL1,Mt Elgon Sub County,KE_SubCounty_2972,,37,55,59,158,158,1168,28,12,152,117,223,238,457,203,6052,2379,25,215,251,443,623,8098,9605,,60,1,1,4,,17,4,43,24
2024,2024,2024,NmbwkQ5r5cB,Muhoroni Sub County,KE_SubCounty_3063,,242,24,29,47,67,1638,194,281,1486,1412,2096,1707,3244,990,58505,31960,1101,1596,2872,3757,4174,89368,101773,6,2397,4,1,17,3,52,5,174,118
2024,2024,2024,zT8Zj5vNYCy,Mukurweini Sub County,KE_SubCounty_3190,,18,45,32,136,141,833,15,15,87,88,172,239,279,241,8179,3789,17,96,172,408,515,12005,13203,7,284,,,,,3,1,25,12
2024,2024,2024,FBteTV1eqB6,Mumias East Sub County,KE_SubCounty_3016,,108,10,10,24,48,2200,97,70,357,395,357,260,756,188,14043,4798,108,518,717,596,912,18273,21031,15,478,1,,4,,26,2,92,35
2024,2024,2024,uRl5fBkhpcE,Mumias West Sub County,KE_SubCounty_3017,,125,106,98,181,180,2281,98,100,604,521,696,670,803,376,28592,11179,151,584,911,1121,1037,35176,38854,25,771,2,,5,2,19,2,105,47
2024,2024,2024,ahwTMNAJvrL,Muranga County,KE_County_21,,299,431,326,701,791,13963,209,229,1378,1487,2813,2284,4391,2581,99382,45667,920,1745,2621,4433,6137,130199,145162,30,18714,1,3,23,6,45,16,305,198
